pair_id,orig_pair_id,generator_model,prompt_version,real_len,fake_len,len_ratio,real_bucket,fake_bucket,text,is_fake,source
wb_pair_00072,wb_pair_00072,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,241,226,0.9377593360995851,neutral,positive,"Взял лупу на распродаже, цена вроде нормальная была. Пришла быстро, упаковка целая. Увеличивает хорошо, удобно держать в руке. Линза без царапин, рамка пластиковая но крепкая. Для мелких деталей рассматривать подходит отлично.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00065,wb_pair_00065,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,131,108,0.8244274809160306,negative,neutral,"Приехали в мокрой коробочке, весь гель вытек. Не смогла даже открыть коробку. Очень жаль . Возврат(( скидку не снимайте пожалуйста.",0,wildberries_real
wb_pair_00048,wb_pair_00048,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,332,284,0.8554216867469879,neutral,negative,"Заказывала эту муку первый раз, честно говорря немного сомневалась. Но упаковка пришла целая, все аккуратно запаяно. Вес соответствует заявленному, проверила на кухонных весах. Мука рассыпчатая, без комков и посторонних запахов. Пекла блины - тесто получилось нормальное, без проблем.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00085,wb_pair_00085,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,151,157,1.0397350993377483,neutral,negative,"Это что за беспредел ;!!! Заказала масло ! Пришла свечка какая то , деньги на ветер ! Не заказывайте у этого продавца ! Полная подстава за такие деньги",0,wildberries_real
wb_pair_00063,wb_pair_00063,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,126,132,1.0476190476190477,neutral,neutral,"Купил в прошлом году, пользовался всё лето. Ну в принципе свои деньги отработала. Да, пластик не очень прочный, пару раз подтягивал.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00009,wb_pair_00009,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,316,301,0.9525316455696202,neutral,negative,"Лукум неплохой, но роза чувствуется слабовато. Думала будет насыщеннее аромат, как в турецком который пробовала. Этот более нейтральный что ли, сладкий просто. Может для кого-то это и плюс, кто не любит сильно выраженный вкус. Но я ожидала другого если честно. Консистенция нормальная, мягкий, свежий.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00012,wb_pair_00012,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,312,273,0.875,negative,negative,"Вообще не поняла эту пасту. Делала все по инструкции, а результата ноль. Обрабатывала порядка 5 растений в разных местах (не более 3 точек пробуждения на растении), но НИ НА ОДНОМ не появилось новых почек в тех местах, где нанесла пасту по технологии, указаной на упаковке. Уже прошло больше месяца, я расстроена",0,wildberries_real
wb_pair_00035,wb_pair_00035,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,130,123,0.9461538461538461,negative,negative,"Несколько раз попробовала и каждый раз было сильное жжение. Может быть только мне не подходят, но все равно мало приятные ощущения",0,wildberries_real
wb_pair_00028,wb_pair_00028,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,292,295,1.0102739726027397,neutral,negative,"Вместо льняного семя прислали ореховую пасту из миндаля. На пункте выдачи этого не увидела, только дома когда открыла. И вместо двух банок пришла одна, а вторая висит в статусе «На поиске» И сколько так будет продолжаться? Нет товара, верните деньги. Тем более не надо присылать другой товар.",0,wildberries_real
wb_pair_00142,wb_pair_00142,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,158,134,0.8481012658227848,negative,neutral,"Товар не могу оценить, даже не распоковывала. При получении сразу было понятно, что внутри пакета банка с содержимым разбита на мелкие осколки. Возврат денег.",0,wildberries_real
wb_pair_00134,wb_pair_00134,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,170,177,1.0411764705882354,neutral,mixed,"Упаковка конечно странная, защиты никакой нет. Но сам порошок нормальный, зубы чистит хорошо, освежает. Просто банку сразу проверяйте при получении, вдруг кто-то уже лазил туда.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00104,wb_pair_00104,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,127,132,1.0393700787401574,neutral,neutral,"Заказывала в первый раз, честно говорю пока не распробовала толком. Банка пришла целая, крышка закрыта нормально, ничего не вытекло.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00020,wb_pair_00020,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,309,319,1.0323624595469256,negative,negative,"Взяла эту маску после того как закончилась старая в тюбике. Честно, разочарована. Консистенция какая-то странная, жидкая очень, растекается. Ждала минут 20 наверное, так и не застыла нормально. Пришлось смывать водой просто. Может партия неудачная попалась, не знаю. Раньше этот бренд нравился, а тут явно что-то не то.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00051,wb_pair_00051,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,437,419,0.9588100686498856,negative,negative,"Планировала заказать протеиновый шоколадный коктейль этого производителя, но пока его не было на складе, решила попробовать данный десерт. Очень на любителя, нас в семье четверо - никто есть не смог - жирная (масленистая) сладкая масса. Для сладкоежки на диете - очередное разочарование((( Дети, которые обычно сметают все сладкое, выплюнули((( В общем, теперь и котейль заказывать, скорее всего не буду, боюсь, что история повторится(((",0,wildberries_real
wb_pair_00095,wb_pair_00095,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,177,141,0.7966101694915254,negative,neutral,"Постоянно заказывала этот урбеч. В этот раз прислали в пупырке и пакете, распаковала, а там открытая банка и урбеч вытек. Либо его кто-то поесть успел. Это ужасно... выкинули...",0,wildberries_real
wb_pair_00058,wb_pair_00058,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,69,68,0.9855072463768116,negative,neutral,"Лапки чистые, наполнитель нормально убирается. Думала будет хуже по.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00097,wb_pair_00097,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,124,126,1.0161290322580645,negative,negative,"Честно думала будет хуже, но база легла нормально. Может у меня ногти такие, не знаю. Сохнет правда долговато, минуты 3-4 под.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00041,wb_pair_00041,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,371,377,1.0161725067385445,negative,negative,"""Водка со льдом"", серьёзно? С оригиналом не знакома, но судя по многочисленным отзывам на фраге, он унисекс свежак. В этом же парфюме — императрица D&G, я её очень хорошо знаю. Никаких заявленных нот тут нет, зато с императрицей схожесть феноменальная. Может, ошибочно залили в флакон? Конечно, ни разу не унисекс. Женский, для тех самых кисейных барышень. Разочарование.",0,wildberries_real
wb_pair_00089,wb_pair_00089,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,187,194,1.0374331550802138,negative,negative,"Пришла колотая рваная упаковка, с переклееными номерами, на флаконе третий номер. Что пришло, не понятно, запах однозначно не соответствует Tobac Vanille. Ужасное отношение к покупателям.",0,wildberries_real
wb_pair_00094,wb_pair_00094,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,206,199,0.9660194174757282,negative,negative,"Пользуюсь этим шампунем уже давно, обычно все нормально было. Сейчас заказала снова и немного смутило что консистенция какая-то другая стала, не такая как раньше. Запах вроде тот же но слабее что ли.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00136,wb_pair_00136,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,189,196,1.037037037037037,negative,neutral,"Из хорошего! Num lock и Scroll lock работают. Ещё работают [],./\' Из плохого! Работают только они. (Проверено на двух машинах.) Очень достойная клавиатура если нужны лишь указанные клавиши",0,wildberries_real
wb_pair_00026,wb_pair_00026,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,259,269,1.0386100386100385,neutral,neutral,"Очень хочу увидеть ответ представителя, как пользоваться кремом? Так и должно быть? Крем пришёл на половину полным, носик был в креме, горлышко. Заплатила за новый лосьон, а получила б/у. Может как-то продумать упаковку, чтобы работники не воровали продукцию?",0,wildberries_real
wb_pair_00143,wb_pair_00143,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,360,349,0.9694444444444444,neutral,negative,"Брала тут десерт, думала перекусить после работы. Сначала расстроилась что упаковка немного помята была, но это ладно, главное содержимое. Открыла - всё на месте, наклейка целая, срок годности нормальный. По вкусу обычный шоколадный десерт, ничего особенного конечно, но съедобно. Немного сладковат для меня если честно, но это на любителя наверное.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00141,wb_pair_00141,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,152,148,0.9736842105263158,negative,negative,"Ужасно и не порядочно отправлять испорченный товар, воняет, помятый давать животным невозможно, внутри черви, ужас, деньги не малые больше брать не буду",0,wildberries_real
wb_pair_00050,wb_pair_00050,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,350,341,0.9742857142857143,negative,negative,"взяла эту базу после того как закончилась предыдущая. работаю мастером, нужна была тонкая база под выравнивание. сушится нормально, секунд 40-50 держу обычно. консистенция удобная, не течет. единственное немного смутило что�ый раз показалось будто дольше сохнет чем написано, но потом приспособилась. может лампа у меня уже не новая конечно.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00000,wb_pair_00000,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,312,265,0.8493589743589743,neutral,negative,"Получила товар разбитым. В пункте выдачи сказали, что им возвращать не нужно, а составить заявку в личном кабинете. А товар можно выкинуть, что я и сделала. Составила заявку и по результатам спустя неделю я должна вернуть эту банку, а точнее содержимое, так как банка вдребезги. Ещё и отзыв не хотят публиковать.",0,wildberries_real
wb_pair_00118,wb_pair_00118,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,96,91,0.9479166666666666,neutral,neutral,"Взяла без сахара, пришло нормально, всё как заказывала. Вкус обычный, ничего особенного но.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00122,wb_pair_00122,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,138,97,0.7028985507246377,negative,neutral,"Взяла на пробу, материал нормальный, ложится ровно. Хватило где-то на 4-5 раз, может чуть больше.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00100,wb_pair_00100,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,399,409,1.0250626566416041,negative,negative,"Давайте говорить честно, пахнут они только в упаковке. НИКАКОГО запаха при горении не будет, максимум первые 10 минут. И что самое интересное: фитиль ужасный!!! Сгорит раньше, чем кончится воск. Купила потому что увидели хорошие отзывы, но ничего хорошего в товаре нет. Лучше купить обычные и самые дешевые свечи без запаха, хотя бы гореть будут дольше, чем эти! Больше никогда не куплю и не советую",0,wildberries_real
wb_pair_00109,wb_pair_00109,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,103,76,0.7378640776699029,negative,positive,"Семена чиа нормальные, чистые. Добавляю в йогурт по утрам, разбухают хорошо.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00105,wb_pair_00105,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,142,139,0.9788732394366197,neutral,negative,"Решил попробовать, слышал что многие пьют перед залом. Вкус нормальный, пить можно. По ощущениям вроде бодрит немного, но особой разницы в.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00021,wb_pair_00021,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,211,160,0.7582938388625592,mixed,negative,"Мыло приятное, натуральное. Запах правда специфический, травяной какой-то, но это же натуральный состав. Скраба особо не ощутила, может частички мелкие слишком.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00098,wb_pair_00098,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,137,141,1.0291970802919708,negative,negative,"Здравствуйте, попробовали всей семьей, такого ужасного продукта не пробовали. Не просто не вкусный, он ужасен и совершено не растворяется",0,wildberries_real
wb_pair_00036,wb_pair_00036,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,363,366,1.0082644628099173,negative,negative,"Не могу оценить, т.к. вместо кусочков говядины прислали суфле из курицы.с возвратом геморрой..в пункте приема не приняли, сказали оформлять заявку. Оформила на замену.. вежливо написали сама дура- не посмотрела сразу.. мои взрослые. Суфле не едят. Одно радует, что то что прислали на 300 рублей дороже. Подарю друзьям.. у них 7 недельный котенок. Съест потихоньку",0,wildberries_real
wb_pair_00061,wb_pair_00061,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,174,182,1.0459770114942528,neutral,negative,"Хуже и быть не может. Волосы как проволока, голова чешется еще больше. Такое ощущение, что шампунь купила в магазине все по 39. Странно откуда столько положительных отзывов 🧐",0,wildberries_real
wb_pair_00000,wb_pair_00000,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,312,265,0.8493589743589743,neutral,negative,"Заказывала такую же банку, пришла целая на удивление. Упаковка правда так себе была, но повезло. Содержимое нормальное, ничего особенного но и не плохое. Видела тут отзывы что бьются часто, у меня обошлось. Может от пункта выдачи зависит как с посылками обращаются.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00086,wb_pair_00086,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,331,311,0.9395770392749244,negative,mixed,"Заказывала эти патчи, доставка была быстрая. Упаковка пришла нормальная, ничего не помялось. Открыла - жидкости внутри достаточно, патчи хорошо пропитаны. Использую уже неделю по утрам, кожа вокруг глаз стала свежее выглядеть. Немного смущает что они сползают если наклониться, но это наверное у всех таких так.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00052,wb_pair_00052,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,369,352,0.9539295392953929,neutral,negative,"Взяла три банки Nattys по акции, цена была реально выгодная. Паста пришла свежая, срок годности нормальный, ещё больше полугода. Консистенция густая, запах натуральный кокосовый. Единственное что смутило - на одной банке крышка была чуть приоткрыта, но содержимое не пострадало. В целом товар качественный, использую для завтраков и добавляю в выпечку.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00092,wb_pair_00092,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,169,149,0.8816568047337278,positive,negative,"Брала это молоко в первый раз, думала будет как обычное кокосовое. Но что-то с консистенцией странное, расслаивается сильно, приходится долго трясти.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00011,wb_pair_00011,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,235,207,0.8808510638297873,neutral,negative,"Всегда заказывают этот топ,но в этот раз пришёл настолько густой,что покрывать им не возможно.Жаль что не посмотрела отзывы и не провери на пункте выдачи.Контролируйте качество продаваемого товара,слишком много недовольных покупателей.",0,wildberries_real
wb_pair_00146,wb_pair_00146,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,272,272,1.0,mixed,negative,"Порошок растворяется нормально, консистенция приятная получается. По вкусу напоминает кукурузную муку, ничего химозного. Пробовала добавлять в кашу и просто разводить водой - комочков не образуется если помешивать. Насыщает средненько честно говоря, но может я мало кладу.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00117,wb_pair_00117,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,226,161,0.7123893805309734,negative,negative,"Заказывала эти мешки для пылесоса, думала будут с резинками как на упаковке показано. Но резинок нет, хотя на коробке нарисованы. Немного разочаровалась конечно.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00027,wb_pair_00027,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,440,388,0.8818181818181818,negative,negative,"Покрывала этим топом клиентам белые и светлые оттенки гель лака и френч, вернулись все с желтыми ногтями! Я в шоке! Такого никогда не было. Никогда не видела, чтобы топ так желтел, даже самый-самый дешевый!!! Это просто издевательство какое-то, как будто производитель так жестко пошутил, подпортив не только себе репутацию, но и мне, как мастеру. Это не первый продукт этого бренда, но всегда качество радовало, а теперь доверие подорвано.",0,wildberries_real
wb_pair_00069,wb_pair_00069,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,182,185,1.0164835164835164,negative,negative,"Брала уже третий раз, потому что нравятся, но вот с упаковкой беда... То ли на складе так кидают, то ли ещё что. Первые две штуки были нормальные, а последняя пришла с царапинами сбоку.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00004,wb_pair_00004,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,126,114,0.9047619047619048,neutral,neutral,"Заказывала молоко в мае. Всё крупинками :( посмотрела здесь, в мае один отзыв аналогичен моему. Видимо, партия такая попалась.",0,wildberries_real
wb_pair_00122,wb_pair_00122,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,138,97,0.7028985507246377,negative,neutral,"Материал хороший, но после второго покрытия закончилась, я не почувствовала, что там 10 мл. Обидно очень. Так и теряют доверие и клиентов.",0,wildberries_real
wb_pair_00032,wb_pair_00032,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,169,169,1.0,negative,negative,"Товар ужасный, всё делаю как надо,подложка из базы есть,но покрытие отходит целиком.Думала причина в праймере или плохой обработке ногтя,но нет,виновата именно эта база.",0,wildberries_real
wb_pair_00054,wb_pair_00054,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,343,297,0.8658892128279884,negative,negative,"Заказывала пасту, честно переживала после того что тут в отзывах читала про сроки годности. Но у меня все ок пришло, срок нормальный, свежая. Может партия попалась хорошая или правда стали следить за этим. По вкусу обычная паста, ничего особенного но и претензий нет. Варится быстро, не слипается.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00012,wb_pair_00012,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,312,273,0.875,negative,negative,"Честно скажу, сначала тоже сомневалась что сработает. Намазала на три орхидеи, где хотела чтоб детки появились. Где-то через недели три стали проклевываться новые росточки, не на всех местах правда, но на двух точно пошли. Может конечно от самого растения зависит, не знаю.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00059,wb_pair_00059,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,87,88,1.0114942528735633,neutral,neutral,"Заказывала, пришло нормально, срок годности еще месяца три. Видимо повезло, а то читала.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00135,wb_pair_00135,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,94,68,0.723404255319149,neutral,negative,"Взяла розовые, вроде нормально легли, но через пару часов уже не то.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00138,wb_pair_00138,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,223,197,0.8834080717488789,positive,negative,"Здравствуйте. Какао не понравилось. Искала натурал ный и без сахара. Да, какао не сладкий, отлично. Но вкус не просто с кислинкой, а какой то с присутствием чего то химического. Не посоветую и сама не преобрету к сожалению.",0,wildberries_real
wb_pair_00062,wb_pair_00062,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,145,117,0.8068965517241379,negative,negative,"Вот уж г.....о г.....м Такое я еще не пробовала, как будто мыло ешь. Ни консистенция самого продукта ни вкус, НИЧЕГО не понравилось.УЖАСНО просто",0,wildberries_real
wb_pair_00135,wb_pair_00135,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,94,68,0.723404255319149,neutral,negative,"Блин и сегодня забрала не те , я думаю уже они халтурят в розовом не стойкие , я хочу поменять",0,wildberries_real
wb_pair_00128,wb_pair_00128,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,178,162,0.9101123595505618,negative,positive,"Пришла 906 база, а внутри 907, цвет темно темно розовый, я работаю этим материалом уже давно, но такой подставны ещё ни разу не было....особенно, когда это стал наносить клиенту(",0,wildberries_real
wb_pair_00140,wb_pair_00140,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,125,94,0.752,neutral,negative,"Заказывала эту базу, пришла быстро. Немного переживала что номер может не совпасть, но все ок.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00008,wb_pair_00008,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,347,357,1.0288184438040346,positive,negative,"На протяжении почти трех лет покупал этот кофе в Ашане, очень был доволен и вкусом и ароматом. Теперь заказал на Wildberries. Оказался обычный пережженный кофе без аромата с неприятным плоским горьким вкусом, как из магазина ""Пятерочка"" за 200 р. Пить это невозможно. Высыпал в мусорное ведро. Непонятно, это подделка или Dell Arabica так просела?",0,wildberries_real
wb_pair_00070,wb_pair_00070,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,279,291,1.043010752688172,negative,negative,"Причина испорченного молока найдена! Воздух идёт с под крышки, все остальные 3 упаковки молока которые я заказала - заклеены клеем, после того как оно успело испортится! Жду заонка от компании! И возврата денег! Не ожидала такого от этой фирмы! До этого заказывала уже 4 коробки!",0,wildberries_real
wb_pair_00114,wb_pair_00114,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,87,82,0.9425287356321839,neutral,negative,"Доставка конечно подкачала, ждала дольше чем обещали. Но в целом товар нормальный.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00064,wb_pair_00064,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,124,128,1.032258064516129,neutral,neutral,"Ребёнку поиграть взяла, так хотел, но... Пришла, пришёл код, пришли забирать, а нам не отдали, нет кода такого фамилии и тд😈",0,wildberries_real
wb_pair_00044,wb_pair_00044,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,369,313,0.8482384823848238,negative,negative,"25.07.21 получил данный товар. Упаковка была надорвана.. Количество заявленных мешков сопадало с указанным на кробке. По приезду домой обнаружилось, что товар не соответствует заказу и не подходит к указанному мною пылесосу. Сама форма мешка и главное картридж для установки не соответствует заказанному товару. Фотографии имеются, но вставить не удается. Оценка плохо.",0,wildberries_real
wb_pair_00129,wb_pair_00129,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,249,261,1.0481927710843373,negative,negative,Купила этот мёд после того как попробовала другой от них Тот был хороший а с этим вышла какая-то ерунда Консистенция странная снизу одно сверху другое Похоже что старый очень или хранили неправильно Для сердца вроде полезный должен быть но как-то не впечатлило.,1,synthetic_llm_tone_matched_len_balanced
wb_pair_00006,wb_pair_00006,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,293,279,0.9522184300341296,negative,negative,"Парфюмы собираю давно, нос у меня наметанный. Этот аромат конечно специфичный, не для всех точно. Первые минут 10 прям какая-то резкость чувствуется, химозная нота есть. Но потом интересно раскрывается, шлейф остаётся приятный. Наверное надо просто привыкнуть к такой композиции.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00040,wb_pair_00040,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,392,379,0.9668367346938775,neutral,mixed,"Ниочёмное! Пустое какао! Сам порошок светлый, запах еле уловимый, вкуса нет. Мы ещё помним вкус советского настоящего, хорошего какао, где и запах, и вкус, и цвет насыщенные, ярко выраженные, легко уловимые. А пищевая химия в СССР была в зачаточном состоянии и почти не применялась, никаких усилителей вкуса, никаких ароматизаторов, тогда про это и знать не знали, и ели, и пили натурпродукт!",0,wildberries_real
wb_pair_00123,wb_pair_00123,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,306,273,0.8921568627450981,negative,negative,"В наш город перестали завозить этот корм, а котейка его любит. Заказывали несколько раз на вб - все было ок. В последний раз и этот корм, и с индейкой, видимо, были с нарушением хранения. Коту было очень плохо - рвота, понос. Вайлдберриз, как так? Это корм, его надо хранить и транспортировать по правилам!",0,wildberries_real
wb_pair_00125,wb_pair_00125,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,355,352,0.9915492957746479,negative,negative,"Взяла этот топ после долгих сомнений, читала про проблемы с оттенком. Ну в целом носится нормально, держится весь день. Правда заметила что под ультрафиолетом немного отсвечивает, но это если специально присматриваться. В обычной жизни вроде ок. Единственное - на очень светлых ногтях иногда проступает лёгкая желтизна ближе к кутикуле, но не критично.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00066,wb_pair_00066,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,298,249,0.8355704697986577,neutral,negative,"Заказывала этот товар уже второй раз, в прошлый все нормально было. Сейчас пришло, смотрю на упаковку - срок годности вот-вот закончится, буквально пару месяцев осталось. Ну это конечно не айс, но в целом сам продукт нормальный, качество как и было.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00003,wb_pair_00003,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,368,334,0.907608695652174,positive,negative,"База вполне рабочая, консистенция нормальная, не слишком густая. Наносится ровно, капля распределяется как надо. Боковые затекают без проблем, торец тоже покрывается. Может сначала показалось что жидковата, но потом приспособилась. Работать можно спокойно, не бегает. Из этой линейки пробовала уже несколько лаков, в целом устраивают.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00023,wb_pair_00023,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,375,388,1.0346666666666666,neutral,neutral,"Я ожидала, что у меН получится вкусное кофе с пенкой, а получилось кофе со вкусом «типа» кокоса и плавающие массы кокосового молока, вдобавок к тому, после выпитого данного напитка - вся семья далеко от дома уйти не может, живот скручивает 😭 и дело точно у молоке, ибо ничего нового в этот день не ели, а попробовали только этот продукт добавить, о чём очень потом пожалели((",0,wildberries_real
wb_pair_00111,wb_pair_00111,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,225,199,0.8844444444444445,negative,negative,"Раньше брала другую марку, но решила попробовать это молоко после того как увидела хорошие оценки. Консистенция приятная, достаточно густое для кокосового. Жирность чувствуется, не водянистое совсем.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00110,wb_pair_00110,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,183,189,1.0327868852459017,negative,negative,"Паста пришла расколотая вдребезги!!!! Была защитная плёнка, но она видимо не помогла. Остальные продукты этой фирмы пришли целыми. Просьба выслать замену , очень неприятная ситуация 😭",0,wildberries_real
wb_pair_00081,wb_pair_00081,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,336,342,1.0178571428571428,neutral,negative,"Купила в 3 гола, реьенок легко снимал при максимальной утяжке именно силиконовую часть с пальца хотя надето в в ближайшую дырку и сидит плотно. Силикон эластичный и она стягивает. В 3,5 гола ситуация не изменилась. Деньги на ветер. Тупо как напоминаока что сасать не надо. Если хочет сама снимает. С тем же успехом варежек одеть можно..",0,wildberries_real
wb_pair_00057,wb_pair_00057,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,423,426,1.0070921985815602,negative,negative,"Брала эту пасту уже несколько раз, в целом нормальная. Но вот с упаковкой какая-то беда постоянно. То банка приходит липкая вся, то крышка не до конца закручена. Один раз вообще пришла чистая аккуратная, а в остальные разы ощущение что её пол склада в руках подержали. За такие деньги можно было бы и получше запаковать, тот же дешевый крем приходит обмотанный в пленку и в пупырку, а тут за 850 рублей просто банка болтается.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00062,wb_pair_00062,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,145,117,0.8068965517241379,negative,negative,"Честно говоря ожидала большего от этой марки. Вкус какой-то странный, не химозный конечно, но и не то чтобы приятный.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00039,wb_pair_00039,claude-sonnet-4-5,paired_v2_tone_matched_len_balanced,237,238,1.0042194092827004,mixed,negative,"Картинка безбожно врет. Фисташек там кот наплакал. Пропорции на картинке совершенно не соблюдены. Чистой воды обман покупателя. Я в Турции купил недавно, так там в 10 раз больше фисташек было, при ещё в 10 раз меньше. В общем не советую.",0,wildberries_real
wb_pair_00090,wb_pair_00090,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,124,130,1.0483870967741935,neutral,negative,"Упаковка пришла немного помятая, но внутри все на месте оказалось. Сначала испугалась что чего-то не хватит, но пересчитала - все.",1,synthetic_llm_tone_matched_len_balanced
wb_pair_00141,wb_pair_00141,claude-sonnet-4-5,resume_no_categories_relaxed_len_balanced,152,148,0.9736842105263158,negative,negative,"Брала для кошек, сначала переживала что не подойдет, но все нормально оказалось. Запах есть конечно специфический, но это корм, он и должен пахнуть.",1,synthetic_llm_tone_matched_len_balanced
