pair_id,generator_model,prompt_version,real_len,fake_len,len_ratio,real_bucket,fake_bucket,text,is_fake,source
wb_pair_00130,claude-sonnet-4-5,resume_no_categories_relaxed,248,436,1.7580645161290325,neutral,negative,"Заказываю это молоко уже месяца три наверное, обычно все нормально было. Один раз правда пришло какое-то жидковатое, но я подумала может партия такая. В этот раз взяла сразу пять упаковок, открыла одну - вроде ничего, консистенция как обычно. Сделала по инструкции, получилось как надо. Не знаю почему у кого-то проблемы, у меня пока претензий особых нет. Может от хранения зависит или от срока годности, всегда смотрю чтоб свежее было.",1,synthetic_llm_tone_matched
wb_pair_00096,claude-sonnet-4-5,resume_no_categories_relaxed,231,389,1.683982683982684,neutral,negative,"Пекла хлеб с добавлением цельнозерновой, смешивала примерно поровну. Хлебушек получился рыхлый, мякиш нормальный, корочка тоже ничего. Правда заметила что структура какая-то не очень плотная, но может это из-за моей закваски. В принципе для своей цены мука рабочая, пеклось всё нормально. Думаю ещё попробовать другие пропорции, может с меньшим количеством этой муки будет поплотнее тесто.",1,synthetic_llm_tone_matched
wb_pair_00072,claude-sonnet-4-5,resume_no_categories_relaxed,241,336,1.3941908713692943,neutral,mixed,"Взял лупу на распродаже, цена вроде нормальная была. Пришла быстро, упаковка целая. Увеличивает хорошо, удобно держать в руке. Линза без царапин, рамка пластиковая но крепкая. Для мелких деталей рассматривать подходит отлично. В принципе за свои деньги вполне рабочий вариант, претензий особых нет. Может чуть тяжеловата, но это мелочи.",1,synthetic_llm_tone_matched
wb_pair_00065,claude-sonnet-4-5,resume_no_categories_relaxed,131,251,1.916030534351145,negative,negative,"Приехали в мокрой коробочке, весь гель вытек. Не смогла даже открыть коробку. Очень жаль . Возврат(( скидку не снимайте пожалуйста.",0,wildberries_real
wb_pair_00048,claude-sonnet-4-5,paired_v2_tone_matched,332,419,1.2620481927710845,negative,negative,"Заказывала эту муку первый раз, честно говорря немного сомневалась. Но упаковка пришла целая, все аккуратно запаяно. Вес соответствует заявленному, проверила на кухонных весах. Мука рассыпчатая, без комков и посторонних запахов. Пекла блины - тесто получилось нормальное, без проблем. Единственное, цена могла бы быть чуть пониже, но это уже придирка. В целом товар пришел в хорошем состоянии, претензий к качеству нет.",1,synthetic_llm_tone_matched
wb_pair_00085,claude-sonnet-4-5,resume_no_categories_relaxed,151,252,1.6688741721854303,neutral,negative,"Это что за беспредел ;!!! Заказала масло ! Пришла свечка какая то , деньги на ветер ! Не заказывайте у этого продавца ! Полная подстава за такие деньги",0,wildberries_real
wb_pair_00063,claude-sonnet-4-5,resume_no_categories_relaxed,126,250,1.984126984126984,neutral,negative,"Купил в прошлом году, пользовался всё лето. Ну в принципе свои деньги отработала. Да, пластик не очень прочный, пару раз подтягивал крепления. Но для дачи нормально, главное аккуратно обращаться. За эту цену вполне себе вариант, особо не придерёшься.",1,synthetic_llm_tone_matched
wb_pair_00009,claude-sonnet-4-5,paired_v2_tone_matched,316,384,1.2151898734177216,neutral,negative,"Лукум неплохой, но роза чувствуется слабовато. Думала будет насыщеннее аромат, как в турецком который пробовала. Этот более нейтральный что ли, сладкий просто. Может для кого-то это и плюс, кто не любит сильно выраженный вкус. Но я ожидала другого если честно. Консистенция нормальная, мягкий, свежий. В принципе съедобно, но за эти деньги можно было бы и поярче сделать розовый вкус.",1,synthetic_llm_tone_matched
wb_pair_00012,claude-sonnet-4-5,paired_v2_tone_matched,312,369,1.1826923076923077,negative,negative,"Вообще не поняла эту пасту. Делала все по инструкции, а результата ноль. Обрабатывала порядка 5 растений в разных местах (не более 3 точек пробуждения на растении), но НИ НА ОДНОМ не появилось новых почек в тех местах, где нанесла пасту по технологии, указаной на упаковке. Уже прошло больше месяца, я расстроена",0,wildberries_real
wb_pair_00035,claude-sonnet-4-5,paired_v2_tone_matched,130,165,1.2692307692307692,negative,negative,"Несколько раз попробовала и каждый раз было сильное жжение. Может быть только мне не подходят, но все равно мало приятные ощущения",0,wildberries_real
wb_pair_00028,claude-sonnet-4-5,paired_v2_tone_matched,292,295,1.0102739726027397,neutral,negative,"Вместо льняного семя прислали ореховую пасту из миндаля. На пункте выдачи этого не увидела, только дома когда открыла. И вместо двух банок пришла одна, а вторая висит в статусе «На поиске» И сколько так будет продолжаться? Нет товара, верните деньги. Тем более не надо присылать другой товар.",0,wildberries_real
wb_pair_00142,claude-sonnet-4-5,resume_no_categories_relaxed,158,293,1.8544303797468351,negative,negative,"Товар не могу оценить, даже не распоковывала. При получении сразу было понятно, что внутри пакета банка с содержимым разбита на мелкие осколки. Возврат денег.",0,wildberries_real
wb_pair_00134,claude-sonnet-4-5,resume_no_categories_relaxed,170,256,1.5058823529411764,neutral,mixed,"Упаковка конечно странная, защиты никакой нет. Но сам порошок нормальный, зубы чистит хорошо, освежает. Просто банку сразу проверяйте при получении, вдруг кто-то уже лазил туда. Я использую, эффект есть, но момент с упаковкой немного напрягает если честно.",1,synthetic_llm_tone_matched
wb_pair_00104,claude-sonnet-4-5,resume_no_categories_relaxed,127,216,1.7007874015748032,neutral,negative,"Заказывала в первый раз, честно говорю пока не распробовала толком. Банка пришла целая, крышка закрыта нормально, ничего не вытекло. Состав вроде неплохой, буду пробовать дальше. Упаковка качественная, претензий нет.",1,synthetic_llm_tone_matched
wb_pair_00020,claude-sonnet-4-5,paired_v2_tone_matched,309,395,1.27831715210356,neutral,negative,"Взяла эту маску после того как закончилась старая в тюбике. Честно, разочарована. Консистенция какая-то странная, жидкая очень, растекается. Ждала минут 20 наверное, так и не застыла нормально. Пришлось смывать водой просто. Может партия неудачная попалась, не знаю. Раньше этот бренд нравился, а тут явно что-то не то. Жалко потраченных денег если честно. Больше эту версию брать не буду точно.",1,synthetic_llm_tone_matched
wb_pair_00051,claude-sonnet-4-5,paired_v2_tone_matched,437,523,1.196796338672769,negative,negative,"Планировала заказать протеиновый шоколадный коктейль этого производителя, но пока его не было на складе, решила попробовать данный десерт. Очень на любителя, нас в семье четверо - никто есть не смог - жирная (масленистая) сладкая масса. Для сладкоежки на диете - очередное разочарование((( Дети, которые обычно сметают все сладкое, выплюнули((( В общем, теперь и котейль заказывать, скорее всего не буду, боюсь, что история повторится(((",0,wildberries_real
wb_pair_00095,claude-sonnet-4-5,resume_no_categories_relaxed,177,349,1.9717514124293785,neutral,mixed,"Постоянно заказывала этот урбеч. В этот раз прислали в пупырке и пакете, распаковала, а там открытая банка и урбеч вытек. Либо его кто-то поесть успел. Это ужасно... выкинули...",0,wildberries_real
wb_pair_00058,claude-sonnet-4-5,resume_no_categories_relaxed,69,132,1.9130434782608696,neutral,negative,"Лапки чистые, наполнитель нормально убирается. Думала будет хуже по такой цене, но вполне ничего. Коту зашло, пользуемся уже неделю.",1,synthetic_llm_tone_matched
wb_pair_00097,claude-sonnet-4-5,resume_no_categories_relaxed,124,241,1.9435483870967745,neutral,negative,"Честно думала будет хуже, но база легла нормально. Может у меня ногти такие, не знаю. Сохнет правда долговато, минуты 3-4 под лампой держу. Зато не отслаивается потом, это главное для меня. За такую цену вполне себе вариант, видела и похуже.",1,synthetic_llm_tone_matched
wb_pair_00041,claude-sonnet-4-5,paired_v2_tone_matched,371,421,1.1347708894878703,mixed,negative,"""Водка со льдом"", серьёзно? С оригиналом не знакома, но судя по многочисленным отзывам на фраге, он унисекс свежак. В этом же парфюме — императрица D&G, я её очень хорошо знаю. Никаких заявленных нот тут нет, зато с императрицей схожесть феноменальная. Может, ошибочно залили в флакон? Конечно, ни разу не унисекс. Женский, для тех самых кисейных барышень. Разочарование.",0,wildberries_real
wb_pair_00089,claude-sonnet-4-5,resume_no_categories_relaxed,187,289,1.5454545454545454,neutral,negative,"Пришла колотая рваная упаковка, с переклееными номерами, на флаконе третий номер. Что пришло, не понятно, запах однозначно не соответствует Tobac Vanille. Ужасное отношение к покупателям.",0,wildberries_real
wb_pair_00094,claude-sonnet-4-5,resume_no_categories_relaxed,206,381,1.849514563106796,negative,negative,"Пользуюсь этим шампунем уже давно, обычно все нормально было. Сейчас заказала снова и немного смутило что консистенция какая-то другая стала, не такая как раньше. Запах вроде тот же но слабее что ли. Голову моет нормально, особых претензий нет. Может просто партия другая или формулу поменяли. В целом пользоваться можно, волосы чистые, но ожидала что будет точь в точь как прежде.",1,synthetic_llm_tone_matched
wb_pair_00136,claude-sonnet-4-5,resume_no_categories_relaxed,189,327,1.7301587301587302,negative,negative,"Из хорошего! Num lock и Scroll lock работают. Ещё работают [],./\' Из плохого! Работают только они. (Проверено на двух машинах.) Очень достойная клавиатура если нужны лишь указанные клавиши",0,wildberries_real
wb_pair_00026,claude-sonnet-4-5,paired_v2_tone_matched,259,326,1.2586872586872586,neutral,mixed,"Очень хочу увидеть ответ представителя, как пользоваться кремом? Так и должно быть? Крем пришёл на половину полным, носик был в креме, горлышко. Заплатила за новый лосьон, а получила б/у. Может как-то продумать упаковку, чтобы работники не воровали продукцию?",0,wildberries_real
wb_pair_00143,claude-sonnet-4-5,resume_no_categories_relaxed,360,611,1.6972222222222222,neutral,negative,"Брала тут десерт, думала перекусить после работы. Сначала расстроилась что упаковка немного помята была, но это ладно, главное содержимое. Открыла - всё на месте, наклейка целая, срок годности нормальный. По вкусу обычный шоколадный десерт, ничего особенного конечно, но съедобно. Немного сладковат для меня если честно, но это на любителя наверное. Состав правда не самый полезный, много всякой химии, но что сейчас без этого. В целом нормально, главное что свежий попался и запечатанный как надо. Цена средняя, можно было и дешевле найти похожее наверно. Ну в общем съела, голод утолила, претензий особых нет.",1,synthetic_llm_tone_matched
wb_pair_00141,claude-sonnet-4-5,resume_no_categories_relaxed,152,287,1.888157894736842,neutral,mixed,"Ужасно и не порядочно отправлять испорченный товар, воняет, помятый давать животным невозможно, внутри черви, ужас, деньги не малые больше брать не буду",0,wildberries_real
wb_pair_00050,claude-sonnet-4-5,paired_v2_tone_matched,350,451,1.2885714285714285,negative,negative,"взяла эту базу после того как закончилась предыдущая. работаю мастером, нужна была тонкая база под выравнивание. сушится нормально, секунд 40-50 держу обычно. консистенция удобная, не течет. единственное немного смутило что�ый раз показалось будто дольше сохнет чем написано, но потом приспособилась. может лампа у меня уже не новая конечно. в целом для работы подходит, расход небольшой. цена адекватная, буду смотреть как дальше поведет себя в носке",1,synthetic_llm_tone_matched
wb_pair_00000,claude-sonnet-4-5,paired_v2_tone_matched,312,340,1.0897435897435896,negative,negative,"Получила товар разбитым. В пункте выдачи сказали, что им возвращать не нужно, а составить заявку в личном кабинете. А товар можно выкинуть, что я и сделала. Составила заявку и по результатам спустя неделю я должна вернуть эту банку, а точнее содержимое, так как банка вдребезги. Ещё и отзыв не хотят публиковать.",0,wildberries_real
wb_pair_00118,claude-sonnet-4-5,resume_no_categories_relaxed,96,153,1.59375,neutral,negative,"Взяла без сахара, пришло нормально, всё как заказывала. Вкус обычный, ничего особенного но устраивает. Упаковка целая была, претензий нет по этому поводу",1,synthetic_llm_tone_matched
wb_pair_00122,claude-sonnet-4-5,resume_no_categories_relaxed,138,238,1.7246376811594204,negative,negative,"Взяла на пробу, материал нормальный, ложится ровно. Хватило где-то на 4-5 раз, может чуть больше. Думала будет экономичнее расходоваться, но в принципе для такой цены нормально. Пока что впечатления обычные, ничего особенного не заметила.",1,synthetic_llm_tone_matched
wb_pair_00100,claude-sonnet-4-5,resume_no_categories_relaxed,399,409,1.025062656641604,negative,negative,"Давайте говорить честно, пахнут они только в упаковке. НИКАКОГО запаха при горении не будет, максимум первые 10 минут. И что самое интересное: фитиль ужасный!!! Сгорит раньше, чем кончится воск. Купила потому что увидели хорошие отзывы, но ничего хорошего в товаре нет. Лучше купить обычные и самые дешевые свечи без запаха, хотя бы гореть будут дольше, чем эти! Больше никогда не куплю и не советую",0,wildberries_real
wb_pair_00109,claude-sonnet-4-5,resume_no_categories_relaxed,103,165,1.6019417475728157,negative,mixed,"Семена чиа нормальные, чистые. Добавляю в йогурт по утрам, разбухают хорошо. Правда упаковка какая-то простая, думала будет поплотнее. Но сами семечки ок, без мусора",1,synthetic_llm_tone_matched
wb_pair_00105,claude-sonnet-4-5,resume_no_categories_relaxed,142,256,1.8028169014084507,neutral,negative,"Решил попробовать, слышал что многие пьют перед залом. Вкус нормальный, пить можно. По ощущениям вроде бодрит немного, но особой разницы в результатах не заметил если честно. Может надо дольше принимать, пока не знаю. Допил банку, посмотрю что дальше будет",1,synthetic_llm_tone_matched
wb_pair_00021,claude-sonnet-4-5,paired_v2_tone_matched,211,274,1.2985781990521328,neutral,negative,"Мыло приятное, натуральное. Запах правда специфический, травяной какой-то, но это же натуральный состав. Скраба особо не ощутила, может частички мелкие слишком. Цена конечно кусается, но кожа после него нормальная, не сушит. Использую уже неделю, посмотрим что дальше будет.",1,synthetic_llm_tone_matched
wb_pair_00098,claude-sonnet-4-5,resume_no_categories_relaxed,137,228,1.6642335766423355,neutral,negative,"Здравствуйте, попробовали всей семьей, такого ужасного продукта не пробовали. Не просто не вкусный, он ужасен и совершено не растворяется",0,wildberries_real
wb_pair_00036,claude-sonnet-4-5,paired_v2_tone_matched,363,418,1.1515151515151516,negative,mixed,"Не могу оценить, т.к. вместо кусочков говядины прислали суфле из курицы.с возвратом геморрой..в пункте приема не приняли, сказали оформлять заявку. Оформила на замену.. вежливо написали сама дура- не посмотрела сразу.. мои взрослые. Суфле не едят. Одно радует, что то что прислали на 300 рублей дороже. Подарю друзьям.. у них 7 недельный котенок. Съест потихоньку",0,wildberries_real
wb_pair_00061,claude-sonnet-4-5,resume_no_categories_relaxed,174,333,1.913793103448276,neutral,negative,"Хуже и быть не может. Волосы как проволока, голова чешется еще больше. Такое ощущение, что шампунь купила в магазине все по 39. Странно откуда столько положительных отзывов 🧐",0,wildberries_real
wb_pair_00000,claude-sonnet-4-5,paired_v2_tone_matched,312,340,1.0897435897435896,negative,negative,"Заказывала такую же банку, пришла целая на удивление. Упаковка правда так себе была, но повезло. Содержимое нормальное, ничего особенного но и не плохое. Видела тут отзывы что бьются часто, у меня обошлось. Может от пункта выдачи зависит как с посылками обращаются. В целом товар рабочий, просто надо при получении сразу проверять если что.",1,synthetic_llm_tone_matched
wb_pair_00086,claude-sonnet-4-5,resume_no_categories_relaxed,331,433,1.3081570996978853,negative,mixed,"Заказывала эти патчи, доставка была быстрая. Упаковка пришла нормальная, ничего не помялось. Открыла - жидкости внутри достаточно, патчи хорошо пропитаны. Использую уже неделю по утрам, кожа вокруг глаз стала свежее выглядеть. Немного смущает что они сползают если наклониться, но это наверное у всех таких так. В целом результат есть, отечность правда уходит. Для своей цены вполне годный вариант, видела в магазинах дороже намного.",1,synthetic_llm_tone_matched
wb_pair_00052,claude-sonnet-4-5,paired_v2_tone_matched,369,475,1.2872628726287263,neutral,negative,"Взяла три банки Nattys по акции, цена была реально выгодная. Паста пришла свежая, срок годности нормальный, ещё больше полугода. Консистенция густая, запах натуральный кокосовый. Единственное что смутило - на одной банке крышка была чуть приоткрыта, но содержимое не пострадало. В целом товар качественный, использую для завтраков и добавляю в выпечку. Расход небольшой, так что трёх банок хватит надолго. Для тех кто следит за составом - там только кокос без лишних добавок.",1,synthetic_llm_tone_matched
wb_pair_00092,claude-sonnet-4-5,resume_no_categories_relaxed,169,321,1.8994082840236688,positive,negative,"Брала это молоко в первый раз, думала будет как обычное кокосовое. Но что-то с консистенцией странное, расслаивается сильно, приходится долго трясти. Вкус вроде нормальный, но ожидала другого если честно. Может партия неудачная попалась, не знаю. Пока не решила, буду ли ещё пробовать их продукцию или поищу другую марку.",1,synthetic_llm_tone_matched
wb_pair_00011,claude-sonnet-4-5,paired_v2_tone_matched,235,299,1.2723404255319148,negative,negative,"Всегда заказывают этот топ,но в этот раз пришёл настолько густой,что покрывать им не возможно.Жаль что не посмотрела отзывы и не провери на пункте выдачи.Контролируйте качество продаваемого товара,слишком много недовольных покупателей.",0,wildberries_real
wb_pair_00146,claude-sonnet-4-5,resume_no_categories_relaxed,272,367,1.349264705882353,mixed,negative,"Порошок растворяется нормально, консистенция приятная получается. По вкусу напоминает кукурузную муку, ничего химозного. Пробовала добавлять в кашу и просто разводить водой - комочков не образуется если помешивать. Насыщает средненько честно говоря, но может я мало кладу. Зато никакого дискомфорта в желудке, все норм переваривается. Упаковка пришла без повреждений.",1,synthetic_llm_tone_matched
wb_pair_00117,claude-sonnet-4-5,resume_no_categories_relaxed,226,390,1.7256637168141593,negative,mixed,"Заказывала эти мешки для пылесоса, думала будут с резинками как на упаковке показано. Но резинок нет, хотя на коробке нарисованы. Немного разочаровалась конечно. В целом сами мешки вроде нормальные по качеству, плотные, но вот без резинки использовать неудобно получается. Может у меня такая партия попалась или они вообще без них идут теперь, не знаю. Надеялась что будет всё как заявлено.",1,synthetic_llm_tone_matched
wb_pair_00027,claude-sonnet-4-5,paired_v2_tone_matched,440,465,1.056818181818182,negative,negative,"Покрывала этим топом клиентам белые и светлые оттенки гель лака и френч, вернулись все с желтыми ногтями! Я в шоке! Такого никогда не было. Никогда не видела, чтобы топ так желтел, даже самый-самый дешевый!!! Это просто издевательство какое-то, как будто производитель так жестко пошутил, подпортив не только себе репутацию, но и мне, как мастеру. Это не первый продукт этого бренда, но всегда качество радовало, а теперь доверие подорвано.",0,wildberries_real
wb_pair_00069,claude-sonnet-4-5,resume_no_categories_relaxed,182,293,1.60989010989011,negative,negative,"Брала уже третий раз, потому что нравятся, но вот с упаковкой беда... То ли на складе так кидают, то ли ещё что. Первые две штуки были нормальные, а последняя пришла с царапинами сбоку. Не критично конечно, но неприятно. В целом товар хороший, просто надо внимательнее проверять при получении.",1,synthetic_llm_tone_matched
wb_pair_00004,claude-sonnet-4-5,paired_v2_tone_matched,126,154,1.2222222222222223,neutral,neutral,"Заказывала молоко в мае. Всё крупинками :( посмотрела здесь, в мае один отзыв аналогичен моему. Видимо, партия такая попалась.",0,wildberries_real
wb_pair_00122,claude-sonnet-4-5,resume_no_categories_relaxed,138,238,1.7246376811594204,negative,negative,"Материал хороший, но после второго покрытия закончилась, я не почувствовала, что там 10 мл. Обидно очень. Так и теряют доверие и клиентов.",0,wildberries_real
wb_pair_00032,claude-sonnet-4-5,paired_v2_tone_matched,169,206,1.2189349112426036,negative,negative,"Товар ужасный, всё делаю как надо,подложка из базы есть,но покрытие отходит целиком.Думала причина в праймере или плохой обработке ногтя,но нет,виновата именно эта база.",0,wildberries_real
wb_pair_00054,claude-sonnet-4-5,paired_v2_tone_matched,343,400,1.1661807580174928,negative,negative,"Заказывала пасту, честно переживала после того что тут в отзывах читала про сроки годности. Но у меня все ок пришло, срок нормальный, свежая. Может партия попалась хорошая или правда стали следить за этим. По вкусу обычная паста, ничего особенного но и претензий нет. Варится быстро, не слипается. В общем со сроками повезло в этот раз, надеюсь и дальше так будет а не как у других людей тут описано.",1,synthetic_llm_tone_matched
wb_pair_00012,claude-sonnet-4-5,paired_v2_tone_matched,312,369,1.1826923076923077,negative,negative,"Честно скажу, сначала тоже сомневалась что сработает. Намазала на три орхидеи, где хотела чтоб детки появились. Где-то через недели три стали проклевываться новые росточки, не на всех местах правда, но на двух точно пошли. Может конечно от самого растения зависит, не знаю. В общем у меня получилось, хотя ждать пришлось довольно долго и не факт что у каждого так будет",1,synthetic_llm_tone_matched
wb_pair_00059,claude-sonnet-4-5,resume_no_categories_relaxed,87,158,1.8160919540229885,neutral,neutral,"Заказывала, пришло нормально, срок годности еще месяца три. Видимо повезло, а то читала что кому-то старое отправляют. Пока все ок, посмотрим как дальше будет",1,synthetic_llm_tone_matched
wb_pair_00135,claude-sonnet-4-5,resume_no_categories_relaxed,94,181,1.925531914893617,neutral,negative,"Взяла розовые, вроде нормально легли, но через пару часов уже не то. Может просто мне не подошёл оттенок, хотя на фото выглядели ярче. В следующий раз возьму другой цвет попробовать",1,synthetic_llm_tone_matched
wb_pair_00138,claude-sonnet-4-5,resume_no_categories_relaxed,223,379,1.6995515695067265,mixed,negative,"Здравствуйте. Какао не понравилось. Искала натурал ный и без сахара. Да, какао не сладкий, отлично. Но вкус не просто с кислинкой, а какой то с присутствием чего то химического. Не посоветую и сама не преобрету к сожалению.",0,wildberries_real
wb_pair_00062,claude-sonnet-4-5,resume_no_categories_relaxed,145,232,1.6,mixed,negative,"Вот уж г.....о г.....м Такое я еще не пробовала, как будто мыло ешь. Ни консистенция самого продукта ни вкус, НИЧЕГО не понравилось.УЖАСНО просто",0,wildberries_real
wb_pair_00135,claude-sonnet-4-5,resume_no_categories_relaxed,94,181,1.925531914893617,neutral,negative,"Блин и сегодня забрала не те , я думаю уже они халтурят в розовом не стойкие , я хочу поменять",0,wildberries_real
wb_pair_00128,claude-sonnet-4-5,resume_no_categories_relaxed,178,221,1.2415730337078652,negative,mixed,"Пришла 906 база, а внутри 907, цвет темно темно розовый, я работаю этим материалом уже давно, но такой подставны ещё ни разу не было....особенно, когда это стал наносить клиенту(",0,wildberries_real
wb_pair_00140,claude-sonnet-4-5,resume_no_categories_relaxed,125,226,1.808,neutral,negative,"Заказывала эту базу, пришла быстро. Немного переживала что номер может не совпасть, но все ок. По качеству сказать пока ничего не могу, не успела толком попробовать. Консистенция вроде нормальная, посмотрю как ляжет на ногтях.",1,synthetic_llm_tone_matched
wb_pair_00008,claude-sonnet-4-5,paired_v2_tone_matched,347,445,1.282420749279539,positive,negative,"На протяжении почти трех лет покупал этот кофе в Ашане, очень был доволен и вкусом и ароматом. Теперь заказал на Wildberries. Оказался обычный пережженный кофе без аромата с неприятным плоским горьким вкусом, как из магазина ""Пятерочка"" за 200 р. Пить это невозможно. Высыпал в мусорное ведро. Непонятно, это подделка или Dell Arabica так просела?",0,wildberries_real
wb_pair_00070,claude-sonnet-4-5,resume_no_categories_relaxed,279,447,1.6021505376344083,negative,negative,"Причина испорченного молока найдена! Воздух идёт с под крышки, все остальные 3 упаковки молока которые я заказала - заклеены клеем, после того как оно успело испортится! Жду заонка от компании! И возврата денег! Не ожидала такого от этой фирмы! До этого заказывала уже 4 коробки!",0,wildberries_real
wb_pair_00114,claude-sonnet-4-5,resume_no_categories_relaxed,87,150,1.7241379310344829,neutral,negative,"Доставка конечно подкачала, ждала дольше чем обещали. Но в целом товар нормальный, претензий особо нет. Может просто в этот раз так совпало со сроками",1,synthetic_llm_tone_matched
wb_pair_00064,claude-sonnet-4-5,resume_no_categories_relaxed,124,218,1.7580645161290325,neutral,neutral,"Ребёнку поиграть взяла, так хотел, но... Пришла, пришёл код, пришли забирать, а нам не отдали, нет кода такого фамилии и тд😈",0,wildberries_real
wb_pair_00044,claude-sonnet-4-5,paired_v2_tone_matched,369,397,1.075880758807588,negative,negative,"25.07.21 получил данный товар. Упаковка была надорвана.. Количество заявленных мешков сопадало с указанным на кробке. По приезду домой обнаружилось, что товар не соответствует заказу и не подходит к указанному мною пылесосу. Сама форма мешка и главное картридж для установки не соответствует заказанному товару. Фотографии имеются, но вставить не удается. Оценка плохо.",0,wildberries_real
wb_pair_00129,claude-sonnet-4-5,resume_no_categories_relaxed,249,351,1.4096385542168677,negative,negative,Купила этот мёд после того как попробовала другой от них Тот был хороший а с этим вышла какая-то ерунда Консистенция странная снизу одно сверху другое Похоже что старый очень или хранили неправильно Для сердца вроде полезный должен быть но как-то не впечатлило Может партия неудачная попалась Цена при этом не самая низкая Ожидала большего если честно,1,synthetic_llm_tone_matched
wb_pair_00006,claude-sonnet-4-5,paired_v2_tone_matched,293,366,1.2491467576791808,negative,mixed,"Парфюмы собираю давно, нос у меня наметанный. Этот аромат конечно специфичный, не для всех точно. Первые минут 10 прям какая-то резкость чувствуется, химозная нота есть. Но потом интересно раскрывается, шлейф остаётся приятный. Наверное надо просто привыкнуть к такой композиции. У бренда кстати есть и другие варианты, один у меня уже был, тот вообще зашёл отлично.",1,synthetic_llm_tone_matched
wb_pair_00040,claude-sonnet-4-5,paired_v2_tone_matched,392,485,1.2372448979591837,negative,mixed,"Ниочёмное! Пустое какао! Сам порошок светлый, запах еле уловимый, вкуса нет. Мы ещё помним вкус советского настоящего, хорошего какао, где и запах, и вкус, и цвет насыщенные, ярко выраженные, легко уловимые. А пищевая химия в СССР была в зачаточном состоянии и почти не применялась, никаких усилителей вкуса, никаких ароматизаторов, тогда про это и знать не знали, и ели, и пили натурпродукт!",0,wildberries_real
wb_pair_00123,claude-sonnet-4-5,resume_no_categories_relaxed,306,391,1.2777777777777777,negative,mixed,"В наш город перестали завозить этот корм, а котейка его любит. Заказывали несколько раз на вб - все было ок. В последний раз и этот корм, и с индейкой, видимо, были с нарушением хранения. Коту было очень плохо - рвота, понос. Вайлдберриз, как так? Это корм, его надо хранить и транспортировать по правилам!",0,wildberries_real
wb_pair_00125,claude-sonnet-4-5,resume_no_categories_relaxed,355,484,1.3633802816901408,negative,negative,"Взяла этот топ после долгих сомнений, читала про проблемы с оттенком. Ну в целом носится нормально, держится весь день. Правда заметила что под ультрафиолетом немного отсвечивает, но это если специально присматриваться. В обычной жизни вроде ок. Единственное - на очень светлых ногтях иногда проступает лёгкая желтизна ближе к кутикуле, но не критично. Может от моей базы зависит, не знаю. В общем носить можно, просто нужно приспособиться. У меня уже третья неделя пошла, чипсов нет.",1,synthetic_llm_tone_matched
wb_pair_00066,claude-sonnet-4-5,resume_no_categories_relaxed,298,434,1.4563758389261745,neutral,negative,"Заказывала этот товар уже второй раз, в прошлый все нормально было. Сейчас пришло, смотрю на упаковку - срок годности вот-вот закончится, буквально пару месяцев осталось. Ну это конечно не айс, но в целом сам продукт нормальный, качество как и было. Просто немного обидно что не совсем свежий прислали, хотя использовать можно. Надеюсь в следующий раз повезет больше со сроками. А так товар свое дело делает, претензий по составу нет.",1,synthetic_llm_tone_matched
wb_pair_00003,claude-sonnet-4-5,paired_v2_tone_matched,368,463,1.2581521739130437,positive,negative,"База вполне рабочая, консистенция нормальная, не слишком густая. Наносится ровно, капля распределяется как надо. Боковые затекают без проблем, торец тоже покрывается. Может сначала показалось что жидковата, но потом приспособилась. Работать можно спокойно, не бегает. Из этой линейки пробовала уже несколько лаков, в целом устраивают. Эту базу скорее всего возьму ещё раз, пока претензий особых нет. Единственное - иногда нужно чуть дольше выравнивать у кутикулы.",1,synthetic_llm_tone_matched
